country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Liechtenstein,LI,2022-W44,national,LI,Liechtenstein,83,217,39308,552.0504732,38.24884793,TESSy COVID-19
Liechtenstein,LI,2022-W45,national,LI,Liechtenstein,56,334,39308,849.6998067,16.76646707,TESSy COVID-19
Liechtenstein,LI,2022-W46,national,LI,Liechtenstein,66,212,39308,539.3304162,31.13207547,TESSy COVID-19
Liechtenstein,LI,2022-W47,national,LI,Liechtenstein,59,146,39308,371.425664,40.4109589,TESSy COVID-19
Liechtenstein,LI,2022-W48,national,LI,Liechtenstein,113,250,39308,636.0028493,45.2,TESSy COVID-19
Liechtenstein,LI,2022-W49,national,LI,Liechtenstein,89,202,39308,513.8903022,44.05940594,TESSy COVID-19
Liechtenstein,LI,2022-W50,national,LI,Liechtenstein,99,200,39308,508.8022794,49.5,TESSy COVID-19
Liechtenstein,LI,2022-W51,national,LI,Liechtenstein,68,183,39308,465.5540857,37.15846995,TESSy COVID-19
Liechtenstein,LI,2022-W52,national,LI,Liechtenstein,19,139,39308,353.6175842,13.66906475,TESSy COVID-19
Liechtenstein,LI,2023-W01,national,LI,Liechtenstein,20,111,39308,282.3852651,18.01801802,TESSy COVID-19
Liechtenstein,LI,2023-W02,national,LI,Liechtenstein,14,156,39308,396.865778,8.974358974,TESSy COVID-19
Liechtenstein,LI,2023-W03,national,LI,Liechtenstein,8,80,39308,203.5209118,10,TESSy COVID-19
Liechtenstein,LI,2023-W04,national,LI,Liechtenstein,10,46,39308,117.0245243,21.73913043,TESSy COVID-19
Liechtenstein,LI,2023-W05,national,LI,Liechtenstein,17,39,39308,99.21644449,43.58974359,TESSy COVID-19
Liechtenstein,LI,2023-W06,national,LI,Liechtenstein,15,46,39308,117.0245243,32.60869565,TESSy COVID-19
Liechtenstein,LI,2023-W07,national,LI,Liechtenstein,17,58,39308,147.552661,29.31034483,TESSy COVID-19
Liechtenstein,LI,2023-W08,national,LI,Liechtenstein,26,88,39308,223.873003,29.54545455,TESSy COVID-19
Liechtenstein,LI,2023-W09,national,LI,Liechtenstein,13,88,39308,223.873003,14.77272727,TESSy COVID-19
Liechtenstein,LI,2023-W10,national,LI,Liechtenstein,5,28,39308,71.23231912,17.85714286,TESSy COVID-19
Liechtenstein,LI,2023-W11,national,LI,Liechtenstein,4,19,39308,48.33621655,21.05263158,TESSy COVID-19
Liechtenstein,LI,2023-W12,national,LI,Liechtenstein,1,36,39308,91.5844103,2.777777778,TESSy COVID-19
Liechtenstein,LI,2023-W13,national,LI,Liechtenstein,1,58,39308,147.552661,1.724137931,TESSy COVID-19
Liechtenstein,LI,2023-W14,national,LI,Liechtenstein,0,19,39308,48.33621655,0,TESSy COVID-19
Liechtenstein,LI,2023-W15,national,LI,Liechtenstein,2,27,39308,68.68830772,7.407407407,TESSy COVID-19
Liechtenstein,LI,2023-W16,national,LI,Liechtenstein,1,23,39308,58.51226213,4.347826087,TESSy COVID-19
Liechtenstein,LI,2023-W17,national,LI,Liechtenstein,2,18,39308,45.79220515,11.11111111,TESSy COVID-19
Liechtenstein,LI,2023-W18,national,LI,Liechtenstein,NA,NA,39308,NA,NA,NA
Liechtenstein,LI,2023-W19,national,LI,Liechtenstein,0,13,39308,33.07214816,0,TESSy COVID-19
Liechtenstein,LI,2023-W20,national,LI,Liechtenstein,1,13,39308,33.07214816,7.692307692,TESSy COVID-19
Liechtenstein,LI,2023-W21,national,LI,Liechtenstein,1,7,39308,17.80807978,14.28571429,TESSy COVID-19
Liechtenstein,LI,2023-W22,national,LI,Liechtenstein,1,14,39308,35.61615956,7.142857143,TESSy COVID-19
Liechtenstein,LI,2023-W23,national,LI,Liechtenstein,0,8,39308,20.35209118,0,TESSy COVID-19
Liechtenstein,LI,2023-W24,national,LI,Liechtenstein,1,8,39308,20.35209118,12.5,TESSy COVID-19
Liechtenstein,LI,2023-W25,national,LI,Liechtenstein,1,3,39308,7.632034192,33.33333333,TESSy COVID-19
Liechtenstein,LI,2023-W26,national,LI,Liechtenstein,0,4,39308,10.17604559,0,TESSy COVID-19
Liechtenstein,LI,2023-W27,national,LI,Liechtenstein,0,5,39308,12.72005699,0,TESSy COVID-19
Liechtenstein,LI,2023-W28,national,LI,Liechtenstein,0,6,39308,15.26406838,0,TESSy COVID-19
Liechtenstein,LI,2023-W29,national,LI,Liechtenstein,0,8,39308,20.35209118,0,TESSy COVID-19
Liechtenstein,LI,2023-W30,national,LI,Liechtenstein,0,NA,39308,NA,NA,NA
Liechtenstein,LI,2023-W31,national,LI,Liechtenstein,0,NA,39308,NA,NA,NA
Liechtenstein,LI,2023-W32,national,LI,Liechtenstein,1,11,39308,27.98412537,9.090909091,TESSy COVID-19
Liechtenstein,LI,2023-W33,national,LI,Liechtenstein,1,4,39308,10.17604559,25,TESSy COVID-19
Liechtenstein,LI,2023-W34,national,LI,Liechtenstein,2,10,39308,25.44011397,20,TESSy COVID-19
Liechtenstein,LI,2023-W35,national,LI,Liechtenstein,NA,NA,39308,NA,NA,NA
Lithuania,LT,2020-W01,national,LT,Lithuania,NA,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W02,national,LT,Lithuania,NA,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W03,national,LT,Lithuania,NA,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W04,national,LT,Lithuania,NA,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W05,national,LT,Lithuania,NA,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W06,national,LT,Lithuania,NA,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W07,national,LT,Lithuania,NA,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W08,national,LT,Lithuania,NA,47,2805998,1.674983375,NA,TESSy COVID-19
Lithuania,LT,2020-W09,national,LT,Lithuania,1,118,2805998,4.205277409,0.8474576271,TESSy COVID-19
Lithuania,LT,2020-W10,national,LT,Lithuania,NA,95,2805998,3.385604694,NA,TESSy COVID-19
Lithuania,LT,2020-W11,national,LT,Lithuania,11,364,2805998,12.97221167,3.021978022,TESSy COVID-19
Lithuania,LT,2020-W12,national,LT,Lithuania,115,1737,2805998,61.90310898,6.620610248,TESSy COVID-19
Lithuania,LT,2020-W13,national,LT,Lithuania,296,7530,2805998,268.3537194,3.930942895,TESSy COVID-19
Lithuania,LT,2020-W14,national,LT,Lithuania,320,15710,2805998,559.8721025,2.03691916,TESSy COVID-19
Lithuania,LT,2020-W15,national,LT,Lithuania,219,15902,2805998,566.7145878,1.37718526,TESSy COVID-19
Lithuania,LT,2020-W16,national,LT,Lithuania,203,3174,2805998,113.1148347,6.395715186,TESSy COVID-19
Lithuania,LT,2020-W17,national,LT,Lithuania,155,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W18,national,LT,Lithuania,79,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W19,national,LT,Lithuania,72,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W20,national,LT,Lithuania,72,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W21,national,LT,Lithuania,77,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W22,national,LT,Lithuania,43,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W23,national,LT,Lithuania,45,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W24,national,LT,Lithuania,52,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W25,national,LT,Lithuania,28,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W26,national,LT,Lithuania,15,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W27,national,LT,Lithuania,25,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W28,national,LT,Lithuania,33,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W29,national,LT,Lithuania,73,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W30,national,LT,Lithuania,72,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W31,national,LT,Lithuania,100,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W32,national,LT,Lithuania,145,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W33,national,LT,Lithuania,172,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W34,national,LT,Lithuania,236,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W35,national,LT,Lithuania,233,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W36,national,LT,Lithuania,193,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W37,national,LT,Lithuania,286,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W38,national,LT,Lithuania,428,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W39,national,LT,Lithuania,676,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W40,national,LT,Lithuania,793,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W41,national,LT,Lithuania,960,NA,2805998,NA,NA,NA
Lithuania,LT,2020-W42,national,LT,Lithuania,1478,48184,2805998,1717.178701,3.067408268,TESSy COVID-19
Lithuania,LT,2020-W43,national,LT,Lithuania,3229,55103,2805998,1963.757636,5.859935031,TESSy COVID-19
Lithuania,LT,2020-W44,national,LT,Lithuania,5590,63835,2805998,2274.948165,8.756951516,TESSy COVID-19
Lithuania,LT,2020-W45,national,LT,Lithuania,9143,70274,2805998,2504.420887,13.01050175,TESSy COVID-19
Lithuania,LT,2020-W46,national,LT,Lithuania,10206,77463,2805998,2760.622067,13.17532241,TESSy COVID-19
Lithuania,LT,2020-W47,national,LT,Lithuania,12323,79124,2805998,2819.816693,15.57428846,TESSy COVID-19
Lithuania,LT,2020-W48,national,LT,Lithuania,13115,81580,2805998,2907.343483,16.07624418,TESSy COVID-19
Lithuania,LT,2020-W49,national,LT,Lithuania,14691,79801,2805998,2843.943581,18.40954374,TESSy COVID-19
Lithuania,LT,2020-W50,national,LT,Lithuania,18977,86236,2805998,3073.273751,22.00589081,TESSy COVID-19
Lithuania,LT,2020-W51,national,LT,Lithuania,19481,92154,2805998,3284.179105,21.13961412,TESSy COVID-19
Lithuania,LT,2020-W52,national,LT,Lithuania,17880,72495,2805998,2583.572761,24.66376992,TESSy COVID-19
Lithuania,LT,2020-W53,national,LT,Lithuania,15632,70045,2805998,2496.259798,22.31708188,TESSy COVID-19
Lithuania,LT,2021-W01,national,LT,Lithuania,12460,85015,2805998,3029.759822,14.65623713,TESSy COVID-19
Lithuania,LT,2021-W02,national,LT,Lithuania,7554,66944,2805998,2385.746533,11.28405832,TESSy COVID-19
Lithuania,LT,2021-W03,national,LT,Lithuania,6404,61005,2805998,2174.092783,10.4975002,TESSy COVID-19
Lithuania,LT,2021-W04,national,LT,Lithuania,5438,58978,2805998,2101.85467,9.220387263,TESSy COVID-19
Lithuania,LT,2021-W05,national,LT,Lithuania,3956,50695,2805998,1806.665579,7.80353092,TESSy COVID-19
Lithuania,LT,2021-W06,national,LT,Lithuania,3238,49089,2805998,1749.43104,6.596182444,TESSy COVID-19
Lithuania,LT,2021-W07,national,LT,Lithuania,3252,43444,2805998,1548.254846,7.485498573,TESSy COVID-19
Lithuania,LT,2021-W08,national,LT,Lithuania,3479,50010,2805998,1782.253587,6.956608678,TESSy COVID-19
Lithuania,LT,2021-W09,national,LT,Lithuania,2911,50868,2805998,1812.830943,5.722654714,TESSy COVID-19
Lithuania,LT,2021-W10,national,LT,Lithuania,3079,50603,2805998,1803.386888,6.084619489,TESSy COVID-19
Lithuania,LT,2021-W11,national,LT,Lithuania,3469,55432,2805998,1975.48252,6.258118055,TESSy COVID-19
Lithuania,LT,2021-W12,national,LT,Lithuania,4652,63729,2805998,2271.170543,7.299659496,TESSy COVID-19
Lithuania,LT,2021-W13,national,LT,Lithuania,5600,82866,2805998,2953.17388,6.757898294,TESSy COVID-19
Lithuania,LT,2021-W14,national,LT,Lithuania,6278,94954,2805998,3383.965349,6.61162247,TESSy COVID-19
Lithuania,LT,2021-W15,national,LT,Lithuania,7014,121187,2805998,4318.855537,5.787749511,TESSy COVID-19
Lithuania,LT,2021-W16,national,LT,Lithuania,7262,126248,2805998,4499.219173,5.752170331,TESSy COVID-19
Lithuania,LT,2021-W17,national,LT,Lithuania,6216,139408,2805998,4968.214518,4.458854585,TESSy COVID-19
Lithuania,LT,2021-W18,national,LT,Lithuania,9330,148319,2805998,5285.784238,6.290495486,TESSy COVID-19
Lithuania,LT,2021-W19,national,LT,Lithuania,7083,138628,2805998,4940.416921,5.109357417,TESSy COVID-19
Lithuania,LT,2021-W20,national,LT,Lithuania,4839,134916,2805998,4808.128873,3.586676154,TESSy COVID-19
Lithuania,LT,2021-W21,national,LT,Lithuania,3094,137807,2805998,4911.158169,2.245168968,TESSy COVID-19
Lithuania,LT,2021-W22,national,LT,Lithuania,2042,134733,2805998,4801.607129,1.515590093,TESSy COVID-19
Lithuania,LT,2021-W23,national,LT,Lithuania,1190,119069,2805998,4243.374372,0.9994205041,TESSy COVID-19
Lithuania,LT,2021-W24,national,LT,Lithuania,554,79076,2805998,2818.106071,0.7005918357,TESSy COVID-19
Lithuania,LT,2021-W25,national,LT,Lithuania,256,59545,2805998,2122.061384,0.429926946,TESSy COVID-19
Lithuania,LT,2021-W26,national,LT,Lithuania,200,61139,2805998,2178.868267,0.32712344,TESSy COVID-19
Lithuania,LT,2021-W27,national,LT,Lithuania,306,54490,2805998,1941.911577,0.5615709304,TESSy COVID-19
Lithuania,LT,2021-W28,national,LT,Lithuania,556,57883,2805998,2062.831121,0.9605583677,TESSy COVID-19
Lithuania,LT,2021-W29,national,LT,Lithuania,1210,65412,2805998,2331.149203,1.84981349,TESSy COVID-19
Lithuania,LT,2021-W30,national,LT,Lithuania,2108,87451,2805998,3116.573854,2.410492733,TESSy COVID-19
Lithuania,LT,2021-W31,national,LT,Lithuania,3089,98974,2805998,3527.229884,3.121021682,TESSy COVID-19
Lithuania,LT,2021-W32,national,LT,Lithuania,3606,100014,2805998,3564.293346,3.605495231,TESSy COVID-19
Lithuania,LT,2021-W33,national,LT,Lithuania,3981,96847,2805998,3451.427977,4.110607453,TESSy COVID-19
Lithuania,LT,2021-W34,national,LT,Lithuania,4041,91224,2805998,3251.035817,4.429755328,TESSy COVID-19
Lithuania,LT,2021-W35,national,LT,Lithuania,4770,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W36,national,LT,Lithuania,5883,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W37,national,LT,Lithuania,7697,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W38,national,LT,Lithuania,9166,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W39,national,LT,Lithuania,9282,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W40,national,LT,Lithuania,13222,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W41,national,LT,Lithuania,16179,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W42,national,LT,Lithuania,20616,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W43,national,LT,Lithuania,21024,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W44,national,LT,Lithuania,36188,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W45,national,LT,Lithuania,31638,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W46,national,LT,Lithuania,24735,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W47,national,LT,Lithuania,24266,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W48,national,LT,Lithuania,11101,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W49,national,LT,Lithuania,11396,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W50,national,LT,Lithuania,11216,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W51,national,LT,Lithuania,9364,NA,2805998,NA,NA,NA
Lithuania,LT,2021-W52,national,LT,Lithuania,12256,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W01,national,LT,Lithuania,21782,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W02,national,LT,Lithuania,33551,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W03,national,LT,Lithuania,39047,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W04,national,LT,Lithuania,83101,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W05,national,LT,Lithuania,234377,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W06,national,LT,Lithuania,149432,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W07,national,LT,Lithuania,53142,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W08,national,LT,Lithuania,31546,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W09,national,LT,Lithuania,37019,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W10,national,LT,Lithuania,29003,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W11,national,LT,Lithuania,41523,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W12,national,LT,Lithuania,26376,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W13,national,LT,Lithuania,18485,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W14,national,LT,Lithuania,12277,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W15,national,LT,Lithuania,9170,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W16,national,LT,Lithuania,6018,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W17,national,LT,Lithuania,4316,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W18,national,LT,Lithuania,961,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W19,national,LT,Lithuania,990,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W20,national,LT,Lithuania,886,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W21,national,LT,Lithuania,811,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W22,national,LT,Lithuania,757,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W23,national,LT,Lithuania,936,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W24,national,LT,Lithuania,1090,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W25,national,LT,Lithuania,1396,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W26,national,LT,Lithuania,2261,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W27,national,LT,Lithuania,2538,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W28,national,LT,Lithuania,4125,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W29,national,LT,Lithuania,5712,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W30,national,LT,Lithuania,6924,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W31,national,LT,Lithuania,7685,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W32,national,LT,Lithuania,7849,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W33,national,LT,Lithuania,5747,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W34,national,LT,Lithuania,4976,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W35,national,LT,Lithuania,3913,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W36,national,LT,Lithuania,4291,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W37,national,LT,Lithuania,6682,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W38,national,LT,Lithuania,6384,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W39,national,LT,Lithuania,5191,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W40,national,LT,Lithuania,3905,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W41,national,LT,Lithuania,3208,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W42,national,LT,Lithuania,2454,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W43,national,LT,Lithuania,2098,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W44,national,LT,Lithuania,1192,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W45,national,LT,Lithuania,1183,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W46,national,LT,Lithuania,1105,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W47,national,LT,Lithuania,1285,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W48,national,LT,Lithuania,1888,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W49,national,LT,Lithuania,2136,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W50,national,LT,Lithuania,1942,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W51,national,LT,Lithuania,1932,NA,2805998,NA,NA,NA
Lithuania,LT,2022-W52,national,LT,Lithuania,404,NA,2805998,NA,NA,NA
Lithuania,LT,2023-W01,national,LT,Lithuania,96,10274,2805998,366.1442382,0.9343975083,TESSy COVID-19
Lithuania,LT,2023-W02,national,LT,Lithuania,69,7011,2805998,249.8576264,0.9841677364,TESSy COVID-19
Lithuania,LT,2023-W03,national,LT,Lithuania,29,6140,2805998,218.8169771,0.4723127036,TESSy COVID-19
Lithuania,LT,2023-W04,national,LT,Lithuania,5907,6216,2805998,221.5254608,95.02895753,TESSy COVID-19
Lithuania,LT,2023-W05,national,LT,Lithuania,1354,6604,2805998,235.3529831,20.50272562,TESSy COVID-19
Lithuania,LT,2023-W06,national,LT,Lithuania,1435,6786,2805998,241.839089,21.14647804,TESSy COVID-19
Lithuania,LT,2023-W07,national,LT,Lithuania,1275,5860,2805998,208.8383527,21.75767918,TESSy COVID-19
Lithuania,LT,2023-W08,national,LT,Lithuania,1546,7055,2805998,251.425696,21.9135365,TESSy COVID-19
Lithuania,LT,2023-W09,national,LT,Lithuania,1520,7105,2805998,253.2075932,21.39338494,TESSy COVID-19
Lithuania,LT,2023-W10,national,LT,Lithuania,1504,7516,2805998,267.8547882,20.01064396,TESSy COVID-19
Lithuania,LT,2023-W11,national,LT,Lithuania,1613,8501,2805998,302.9581632,18.97423832,TESSy COVID-19
Lithuania,LT,2023-W12,national,LT,Lithuania,1388,8354,2805998,297.7193854,16.61479531,TESSy COVID-19
Lithuania,LT,2023-W13,national,LT,Lithuania,1157,6970,2805998,248.3964707,16.59971306,TESSy COVID-19
Lithuania,LT,2023-W14,national,LT,Lithuania,969,5933,2805998,211.4399226,16.33237822,TESSy COVID-19
Lithuania,LT,2023-W15,national,LT,Lithuania,636,4656,2805998,165.9302679,13.65979381,TESSy COVID-19
Lithuania,LT,2023-W16,national,LT,Lithuania,488,4544,2805998,161.9388182,10.73943662,TESSy COVID-19
Lithuania,LT,2023-W17,national,LT,Lithuania,526,3877,2805998,138.1683095,13.56719113,TESSy COVID-19
Lithuania,LT,2023-W18,national,LT,Lithuania,335,3205,2805998,114.219611,10.4524181,TESSy COVID-19
Lithuania,LT,2023-W19,national,LT,Lithuania,350,3585,2805998,127.7620298,9.762900976,TESSy COVID-19
Lithuania,LT,2023-W20,national,LT,Lithuania,322,3462,2805998,123.3785626,9.300982091,TESSy COVID-19
Lithuania,LT,2023-W21,national,LT,Lithuania,246,3085,2805998,109.9430577,7.974068071,TESSy COVID-19
Lithuania,LT,2023-W22,national,LT,Lithuania,231,2849,2805998,101.5325029,8.108108108,TESSy COVID-19
Lithuania,LT,2023-W23,national,LT,Lithuania,163,2490,2805998,88.73848093,6.546184739,TESSy COVID-19
Lithuania,LT,2023-W24,national,LT,Lithuania,163,2498,2805998,89.02358448,6.525220176,TESSy COVID-19
Lithuania,LT,2023-W25,national,LT,Lithuania,102,1931,2805998,68.81687015,5.282237183,TESSy COVID-19
Lithuania,LT,2023-W26,national,LT,Lithuania,96,1607,2805998,57.27017624,5.973864343,TESSy COVID-19
Lithuania,LT,2023-W27,national,LT,Lithuania,57,1167,2805998,41.58948082,4.884318766,TESSy COVID-19
Lithuania,LT,2023-W28,national,LT,Lithuania,73,1124,2805998,40.05704922,6.494661922,TESSy COVID-19
Lithuania,LT,2023-W29,national,LT,Lithuania,71,1139,2805998,40.59161838,6.233538191,TESSy COVID-19
Lithuania,LT,2023-W30,national,LT,Lithuania,81,1077,2805998,38.38206585,7.520891365,TESSy COVID-19
Lithuania,LT,2023-W31,national,LT,Lithuania,90,1164,2805998,41.48256699,7.731958763,TESSy COVID-19
Lithuania,LT,2023-W32,national,LT,Lithuania,112,1143,2805998,40.73417016,9.798775153,TESSy COVID-19
Lithuania,LT,2023-W33,national,LT,Lithuania,71,1162,2805998,41.4112911,6.110154905,TESSy COVID-19
Lithuania,LT,2023-W34,national,LT,Lithuania,291,1638,2805998,58.37495251,17.76556777,TESSy COVID-19
Lithuania,LT,2023-W35,national,LT,Lithuania,332,1717,2805998,61.1903501,19.33605125,TESSy COVID-19
Luxembourg,LU,2020-W01,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W02,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W03,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W04,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W05,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W06,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W07,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W08,national,LU,Luxembourg,NA,NA,645397,NA,NA,NA
Luxembourg,LU,2020-W09,national,LU,Luxembourg,1,17,645397,2.634037654,5.882352941,TESSy COVID-19
Luxembourg,LU,2020-W10,national,LU,Luxembourg,3,24,645397,3.718641394,12.5,TESSy COVID-19
